text,username
@atiye.farhadiiii من هستم,m._la2
سلام. من محدثه‌م، اهل کاشان و ساکن لاهیجان. از طبیعت‌گردی و شهرگردی تو هوای قشنگ بهار خوشم میاد. اگرم هوا خوب نبود می‌تونیم تو خونه من دور هم جمع بشیم و بگیم و برقصیم. ولی خب ترجیح میدم با آدمایی دوستی کنم که زندگیشون قصه داره. آدمایی که زبونشون زهر نداره و خوش گذروندن رو بلدن و همیشه گوشه‌ای از کار رو میگیرن و برای حرف زدن و موسیقی و فیلم و کتاب و طبیعت و حیوانات و آدم‌ها ارزش قائلن.,mohi_peivandi
من در مورد داشتن رابطه و پارتنر به این رسیدم اما در زمینه رفاقت، تو چند سال اخیر دوستای خیلی خوبی پیدا کردم. همه آدم‌هایی که وارد زندگیمون میشن قرار نیست ابدی باشن، اغلبشون در گذرن و ما هم باید تجربه‌مون از ارتباط باهاشون رو برداریم و بگذریم.,elahe_m0hammadi
@rezvan.sarmad من پایه سفرهای یک روزه هستم و مدتیه شروع کردم رضوان جون 😍,mahlapakdamann
خب خب، من تازه مهاجرت‌ کردم به استانبول، دیزاینرم، بیزینس خودمو دارم و بیشتر وقتم تو خونه و پای کار و بار میگذره، زندگیم آرومه و اهل رفت و آمد زیاد نیستم، از کافه نشینی و قدم زدن و گپ زدن خیلی زیاد لذت میبرم، و به همون میزان اهل تفریحات هیجانی و شهربازی و کوهنوردی و ‌اینها نیستم، از خصوصیات اخلاقی نمیگم چون بدم نمیاد با آدمای متفاوت‌تر از خودم آشنا شم و یه چیزاییو تجربه کنم، اگه گروه دوستی‌ای بتونیم تشکیل بدیم که هر از گاهی بریم یه جای قشنگ شهر رو ببینیم یا بریم پیک نیک باهم خوشحال و خرسند میشم😌,saharamini.ir
چه پست خوبی😍مریم هستم.۳۱ سالمه،ساکن اهوازم و دندانپزشک هستم.از آشنایی با ادم های جدید لذت میبرم🌱,maryam.gachpazani
من پانته آ م،پرستارم و کرج زندگی میکنم،دنبال یه اکیپم باهم بریم تئاتر و سینما و کافه  و سفر و دورهمی های شاد داشته داشته باشیم😍,miss_p_1947
چه پست خوبی ❤️❤️❤️ دوستای خوب نعمتن گنجن,deydokhtt
منو محمد دوستای خوبی هستیم برای هم؛ دیشب که قاطی پاطی بودم گفت بیا با هم گریه کنیم😁 من همدردی رو توی روابط خیلی دوست دارم؛ حالا  از راه دور چجوری برات گل بفرستم یلدا🤪 توی آپدیت پستِ قبلیتم اومدم گفتم دنبال دیت نیستم ولی دوستِ خوبی پیدا کردم😌  حالا مجازیشو میدم بهت شاید یه روزی اومدم اون نزدیکیاااااا یه دسته گل رنگی رنگی تقدیمت کردم💐@mohamad_cheraghi,nargessjamshidi
چقدر خوب این پست گاهی آدم فقط یک دوست میخواد .من حمیده هستم حدود چهار ساله ساکن شهر سالفورد انگلیس هستم متاسفانه دوست خوب نتونستم پیدا کنم متاهل هستم و خوشحال میشم دوستی پایه ی پیاده روی و معاشرت پیدا کنم . دورنگرا هستم و سخت اعتماد میکنم.,hamideh.khoram
مهدیه‌ام.۲۳سالمه.تو حرف زدن‌های مداوم و طولانی خودمو پیدا میکنم.زیاد اهل جوک و شوخی تو اول دوستی نیستم بنظرم باید شناخت بیشتری باشه.خیلی زود صمیمی نمیشم ولی شنونده خوبیم.همیشه تا جایی که تونستم تصمیمات درست گرفتم(حقیقتا دلم میخواست یذره تصمیمات بد هم بگیرم😢😂)دیگه؟همه فکر میکنن خیلی کتاب میخونم ولی واقعا کتابخون نیستم..جدیدا با سریالا اخت شدم و ۷-۸ تا سریال باز دارم..(مرض دارم سریالو باز بذارم😁)دیگه؟؟؟عکاسی،طراحی، جزو علایق جدیدمه.😌,mahdiing_
چه پست باحالی😄😍 من تهرانم . خیلی پایه برنامه های پیاده روی حدود یک ساعته هستم و اینکه این برنامه ها با هم صحبتی با آدمای دیگه برکت پیدا کنه خیلی خوشحالم می کنه.,marziyeh_iqd
منم کرجم.تصویر سازم و با خوندن جمله ات حس کردم میفهمم چی میگی😂منم نمیدونم چرا کامنت گذاشتم,saba.sadegghi
من از آشنا شدن با آدمایی که اهل کتاب و سینما هستند همیشه استقبال کردم,badiei.zahra
ای جان اینو هستم ❤️,neda.vestaa
"هیچی قشنگ تر از تجربه ی آشنایی با آدمهای جدید، نگاهشون و دنیاشون نیست. 😍 همیشه عاشق این بودم که بتونم با آدمهای مختلف ارتباط داشته باشم، صحبت کنم ، ازشون بشنوم و به دنیاهای همدیگه وارد بشیم. 
راستی من ریحانم ۲۹ سالمه و همیشه در حال یادگیریم. 🍃",reyhaneh.sharif
@mersena_crossstitch اتفاقا منم همینجوری ام دقیقا از طرفی مدتیه دلم دوستا و معاشرتای جدیمیخواد😆 و,banshh_ee
منم نغمه ۳۰سالمه ساکن کرمان.اگه دوست داشتی میتونیم با هم آشنا شیم,naghmeh.m1991
سلام، 39 ساله هستم، متاهل و مادر.  15 ساله که آلمان، برلین، زندگی میکنم معلم مدرسه هستم. عاشق دورهمی های کوچیک و صمیمی اما بدون حاشيه هستم. خوشحال میشم از این طریق با آدمای جدید آشنا بشم,berlinologist
@white.morning سلام وایت مورنینگ.من هم ساکن اهوازم و ۳۱ سالمه🥰,maryam.gachpazani
❤️❤️,2zmoonsav
@royamyousefzadeh چشمات رو ببند و یهویی بپر وسطش،توقع همه چیز هم داشته باش,amin_mardani_1993
من ساغر هستم ۲۲ سالم هست ساکن فسا استان فارسم یه دوست که عصرا با هم بریم پیاده روی پایه خرید رفتن و گشت و گذار باشه و پرانرژی باشه و حتی روزای جمعه بیاد بریم طبیعت,daily.saghar
تو خودت رفیقی یلدا جانم😍😍😍,fariba.hamidi98
@_nahidzr_ با این حرف خیلی موافقم😂❤️,mina_dbshi
@pouya_omidali نگم برات از دیت هایی که زیر اون یکی پستا شکل گرفت ولی به دوستی های باحال رسید😂,nasrinalavi81
سلام مرجانم از بابلسر ..متاهلم ۲۷ سالمه..عاشق کتاب و کتابخونی ام..دنبال یه دوست ،،خوشحال میشم باهاتون ارتباط بگیرم,maaariii.seyedi
@faeze.n_p slm are :),ranaa_mzd
چه نگاه قشنگی داره مجتبی♥️,mahsakimyaee
@yaldarta آقا ما غریب ها  درخواست پست مخصوص خودمونو  داریم. کامنتمون گم میشه قاطی این همه.,reginafelengifari
ارغوان جونم سلاااااام.ریحانه ام اهل شیراز پایه گشت و گذار .کارم آنلاین هست بیشتر وقتا خونه ام مگر برای ورزش و گردش برم بیرون و عاشق معاشرت .کتاب زیاد میخونم .مشروب و دود خیلی خوب گفتی منم همینطور.دوستی و مهمونی های سالم دوست دارم.جمع هایی که بشه ازشون یاد گرفت خیییلی دوست دارم .غرب شیرازم,reyhane_farsi
@aminaghaiie بالاخره ۲ تا گیمر دیدیم✌🏻 من پایم,mr.sep
😍سلام بر تو,heeizar
من سی و چهارسالمه، مشهد زندگی میکنم معمولا آشنایی و صمیمیت با آدم های تازه برام راحت نیست ،یک پاپی کوچولو دارم که دلم میخواد گاهی عصرها که باهاش بیرون میرم کسی همراهم باشه و با هم معاشرت کنیم و البته اگر پت نداره درک درستی از حضور این فرشته ها داشته باشه و اینجوری هم احساس امنیت بیشتری میشه کرد ،هم تخلیه انرژی این طفلکی ها و هم یک دوستی تازه چرا که نه 😊🐶,innerpeace000000
@mahlapakdamann 😍 وای خدا,heeizar
@atef.ee واحد شد یه سفر یه روز بیام اونجا😍,mahlapakdamann
@heeizar سحرخیز بودن یا پیاده روی,mayeliza1363
call of duty,aminaghaiie
@mrs_sherry20 من هستم🖐️,pparivashnasirii
من رفیق خوب زیاد دارم ولی بازم دوست دارم رفیق خوب پیدا کنم🙃🙂,parisafaam
Trade,aminaghaiie
@marzieh_esfandiar7446اهل بابل هستم,marzieh_esfandiar7446
@fa.rsh_ آره با خراب کردنش هم‌دوستت رو از دست میدی هم دیت رو,pouya_omidali
@v.m.imani سلام. منم فرزانه ۳۱ ساله از مشهد. دوست داشتین با هم آشنا بشیم,farzane.darroudi
سلام. الهام هستم. ٣٤ سالمه. دانشجو هستم. متاهلم و ملبورن زندگي مي كنم. تازه اومدم اينجا و خوب دوستاي خيلي خوبي كه توي ايران داشتم رو از دست دادم. وقت گذروندن با يك دوست كه به دنياي درون خودش و چالش هاي زندگي روي باز داره از علائق منه. خيلي دوست دارم با كسي دوست باشم كه براي دوستي وقت بگذاره و به رابطه دوستي فقط به شكل رفت و آمد خانوادگي نگاه نكنه و براي خود اون رابطه دو نفره هم وقت صرف كنه. من سريال بين هستم. اهل ورزش و سبك زندگي سالم. از آشنايي تون خوشحالم. 😍,elhamdavoodiiiiiii
@lili_daily_life سلام دوست عزیز منم تهران هستم و تنهام اینجا دانشجو هستم پایه اینایی هم که گفتین هستم😄,mahboob13851385
